                   0, 000,          x,          x, x,          x, x
              753000, 000,  516400957, 1861162461, 0, 1627840706, 0
              753007, 000,  516400957, 1861162461, 0, 1627840706, 1
              753010, 000,  516400957, 1861162461, 0,  247923997, 1
              753011, 000,  516400957, 1861162461, 0,  247923997, 0
              753015, 000,  516400957, 1861162461, 0,  247923997, 1
              754000, 000,  224729882, 4121127659, 0,  247923997, 1
              754010, 000,  224729882, 4121127659, 0,   86051338, 1
              754011, 000,  224729882, 4121127659, 0,   86051338, 0
              754015, 000,  224729882, 4121127659, 0,   86051338, 1
              754023, 000,  224729882, 4121127659, 0,   86051338, 0
              755000, 000, 1766210002,  349475625, 0,   86051338, 0
              755010, 000, 1766210002,  349475625, 0,    4460800, 0
              755011, 000, 1766210002,  349475625, 0,    4460800, 1
              755023, 000, 1766210002,  349475625, 0,    4460800, 0
              756000, 000,  162833171, 2470967334, 0,    4460800, 0
              756010, 000,  162833171, 2470967334, 0,   17080322, 0
              757000, 000, 2396555805, 3944032470, 0,   17080322, 0
              757007, 000, 2396555805, 3944032470, 0,   17080322, 1
              757010, 000, 2396555805, 3944032470, 0, 2316306452, 1
              758000, 000, 2030472178, 3345098382, 0, 2316306452, 1
              758010, 000, 2030472178, 3345098382, 0, 1090650754, 1
              758011, 000, 2030472178, 3345098382, 0, 1090650754, 0
              759000, 000, 3380119698, 4224635639, 0, 1090650754, 0
              759010, 000, 3380119698, 4224635639, 0, 3376971922, 0
              760000, 000, 4146698990, 2733067845, 0, 3376971922, 0
              760010, 000, 4146698990, 2733067845, 0, 2720074308, 0
              761000, 000, 2135745022, 3065335917, 0, 2720074308, 0
              761010, 000, 2135745022, 3065335917, 0,  906248300, 0
              762000, 000, 3549914279, 2185793540, 0,  906248300, 0
              762010, 000, 3549914279, 2185793540, 0, 2181038084, 0
              762015, 000, 3549914279, 2185793540, 0, 2181038084, 1
              763000, 000, 2438265890, 2899188825, 0, 2181038084, 1
              763010, 000, 2438265890, 2899188825, 0, 2151947264, 1
              764000, 000, 4076875494, 3331245197, 0, 2151947264, 1
              764010, 000, 4076875494, 3331245197, 0, 3254781060, 1
              764011, 000, 4076875494, 3331245197, 0, 3254781060, 0
              765000, 000,   47515909,  502034747, 0, 3254781060, 0
              765007, 000,   47515909,  502034747, 0, 3254781060, 1
              765010, 000,   47515909,  502034747, 0,   12845313, 1
              765011, 000,   47515909,  502034747, 0,   12845313, 0
              766000, 000, 1737951695, 2788591692, 0,   12845313, 0
              766010, 000, 1737951695, 2788591692, 0,  638978124, 0
              766011, 000, 1737951695, 2788591692, 0,  638978124, 1
              766015, 000, 1737951695, 2788591692, 0,  638978124, 0
              767000, 000, 1703015371, 3555544231, 0,  638978124, 0
              767010, 000, 1703015371, 3555544231, 0, 1098989699, 0
              768000, 000,  203275544, 4056692963, 0, 1098989699, 0
              768007, 000,  203275544, 4056692963, 0, 1098989699, 1
              768010, 000,  203275544, 4056692963, 0,     800768, 1
              768011, 000,  203275544, 4056692963, 0,     800768, 0
              768019, 000,  203275544, 4056692963, 0,     800768, 1
              768023, 000,  203275544, 4056692963, 0,     800768, 0
              768031, 000,  203275544, 4056692963, 0,     800768, 1
              768035, 000,  203275544, 4056692963, 0,     800768, 0
              769000, 000,  913139564, 2276681743, 0,     800768, 0
              769010, 000,  913139564, 2276681743, 0,  102850572, 0
              770000, 000,  766564699, 1749545424, 0,  102850572, 0
              770010, 000,  766564699, 1749545424, 0,  671142224, 0
              770015, 000,  766564699, 1749545424, 0,  671142224, 1
              771000, 000,  397528367, 3420668567, 0,  671142224, 1
              771010, 000,  397528367, 3420668567, 0,   60899335, 1
              771015, 000,  397528367, 3420668567, 0,   60899335, 0
              772000, 000,  273917728, 4146695406, 0,   60899335, 0
              772010, 000,  273917728, 4146695406, 0,  268534816, 0
              772015, 000,  273917728, 4146695406, 0,  268534816, 1
              772019, 000,  273917728, 4146695406, 0,  268534816, 0
              773000, 000, 2464044069,  962533234, 0,  268534816, 0
              773010, 000, 2464044069,  962533234, 0,  274600992, 0
              773011, 000, 2464044069,  962533234, 0,  274600992, 1
              773015, 000, 2464044069,  962533234, 0,  274600992, 0
              774000, 000, 3661378228,   39102212, 0,  274600992, 0
              774007, 000, 3661378228,   39102212, 0,  274600992, 1
              774010, 000, 3661378228,   39102212, 0,   34873860, 1
              774011, 000, 3661378228,   39102212, 0,   34873860, 0
              774015, 000, 3661378228,   39102212, 0,   34873860, 1
              774019, 000, 3661378228,   39102212, 0,   34873860, 0
              775000, 000, 3491948704, 1501749683, 0,   34873860, 0
              775010, 000, 3491948704, 1501749683, 0, 1342365856, 0
              775011, 000, 3491948704, 1501749683, 0, 1342365856, 1
              775015, 000, 3491948704, 1501749683, 0, 1342365856, 0
              776000, 000,  836717411, 2410454559, 0, 1342365856, 0
              776010, 000,  836717411, 2410454559, 0,   25954819, 0
              777000, 000, 1849440220, 2317376532, 0,   25954819, 0
              777007, 000, 1849440220, 2317376532, 0,   25954819, 1
              777010, 000, 1849440220, 2317376532, 0,  169874452, 1
              777011, 000, 1849440220, 2317376532, 0,  169874452, 0
              777015, 000, 1849440220, 2317376532, 0,  169874452, 1
              777019, 000, 1849440220, 2317376532, 0,  169874452, 0
              778000, 000, 2596042805, 4067462372, 0,  169874452, 0
              778007, 000, 2596042805, 4067462372, 0,  169874452, 1
              778010, 000, 2596042805, 4067462372, 0, 2452621348, 1
              778015, 000, 2596042805, 4067462372, 0, 2452621348, 0
              779000, 000, 1730128334, 3610969262, 0, 2452621348, 0
              779010, 000, 1730128334, 3610969262, 0, 1192951950, 0
              780000, 000, 1558842297, 1381454244, 0, 1192951950, 0
              780010, 000, 1558842297, 1381454244, 0, 1346503072, 0
              780011, 000, 1558842297, 1381454244, 0, 1346503072, 1
              781000, 000, 2909236314, 2256803853, 0, 1346503072, 1
              781010, 000, 2909236314, 2256803853, 0, 2214856712, 1
              782000, 000, 2204174854,  711689044, 0, 2214856712, 1
              782010, 000, 2204174854,  711689044, 0,   39911940, 1
              782011, 000, 2204174854,  711689044, 0,   39911940, 0
              783000, 000, 4001262300, 3499528353, 0,   39911940, 0
              783010, 000, 4001262300, 3499528353, 0, 3222667392, 0
              784000, 000, 1024017786, 2611445815, 0, 3222667392, 0
              784007, 000, 1024017786, 2611445815, 0, 3222667392, 1
              784010, 000, 1024017786, 2611445815, 0,  419495986, 1
              784011, 000, 1024017786, 2611445815, 0,  419495986, 0
              785000, 000, 2777437259,   66267911, 0,  419495986, 0
              785007, 000, 2777437259,   66267911, 0,  419495986, 1
              785010, 000, 2777437259,   66267911, 0,   25165827, 1
              785011, 000, 2777437259,   66267911, 0,   25165827, 0
              786000, 000, 2894415449,  793864030, 0,   25165827, 0
              786010, 000, 2894415449,  793864030, 0,  738281048, 0
              787000, 000, 1797362134,  230449947, 0,  738281048, 0
              787007, 000, 1797362134,  230449947, 0,  738281048, 1
              787010, 000, 1797362134,  230449947, 0,  153092370, 1
              787015, 000, 1797362134,  230449947, 0,  153092370, 0
              788000, 000, 4072561381, 1696010698, 0,  153092370, 0
              788010, 000, 4072561381, 1696010698, 0, 1612058816, 0
              788011, 000, 4072561381, 1696010698, 0, 1612058816, 1
              788015, 000, 4072561381, 1696010698, 0, 1612058816, 0
              789000, 000,  765677403,  607286600, 0, 1612058816, 0
              789007, 000,  765677403,  607286600, 0, 1612058816, 1
              789010, 000,  765677403,  607286600, 0,  606225736, 1
              789011, 000,  765677403,  607286600, 0,  606225736, 0
              790000, 000,    3181824,  686430545, 0,  606225736, 0
              790010, 000,    3181824,  686430545, 0,    2099456, 0
              791000, 000, 3195501180,  250567965, 0,    2099456, 0
              791010, 000, 3195501180,  250567965, 0,  241653788, 0
              792000, 000, 2029431793,  211541785, 0,  241653788, 0
              792007, 000, 2029431793,  211541785, 0,  241653788, 1
              792010, 000, 2029431793,  211541785, 0,  143821585, 1
              793000, 000, 3757096127, 1222825873, 0,  143821585, 1
              793007, 000, 3757096127, 1222825873, 0,  143821585, 0
              793010, 000, 3757096127, 1222825873, 0, 1222677649, 0
              794000, 000, 3080076911, 3778640578, 0, 1222677649, 0
              794007, 000, 3080076911, 3778640578, 0, 1222677649, 1
              794010, 000, 3080076911, 3778640578, 0, 2702195266, 1
              794011, 000, 3080076911, 3778640578, 0, 2702195266, 0
              795000, 000, 3220866175, 4161691376, 0, 2702195266, 0
              795010, 000, 3220866175, 4161691376, 0, 3087664240, 0
              796000, 000, 3129709685,  203935000, 0, 3087664240, 0
              796010, 000, 3129709685,  203935000, 0,  134448144, 0
              796011, 000, 3129709685,  203935000, 0,  134448144, 1
              796015, 000, 3129709685,  203935000, 0,  134448144, 0
              797000, 000, 2340748823, 1996566510, 0,  134448144, 0
              797010, 000, 2340748823, 1996566510, 0,   50343430, 0
              797019, 000, 2340748823, 1996566510, 0,   50343430, 1
              797027, 000, 2340748823, 1996566510, 0,   50343430, 0
              797031, 000, 2340748823, 1996566510, 0,   50343430, 1
              797035, 000, 2340748823, 1996566510, 0,   50343430, 0
              798000, 000, 2291513873, 3019861095, 0,   50343430, 0
              798010, 000, 2291513873, 3019861095, 0, 2157258753, 0
              798011, 000, 2291513873, 3019861095, 0, 2157258753, 1
              799000, 000, 2259751949, 3960751832, 0, 2157258753, 1
              799010, 000, 2259751949, 3960751832, 0, 2215642120, 1
              800000, 000, 1472363951, 2703800386, 0, 2215642120, 1
              800010, 000, 1472363951, 2703800386, 0,   16791554, 1
              800019, 000, 1472363951, 2703800386, 0,   16791554, 0
              800023, 000, 1472363951, 2703800386, 0,   16791554, 1
              800027, 000, 1472363951, 2703800386, 0,   16791554, 0
              801000, 000, 3585897131,  711352148, 0,   16791554, 0
              801007, 000, 3585897131,  711352148, 0,   16791554, 1
              801010, 000, 3585897131,  711352148, 0,    2380288, 1
              801011, 000, 3585897131,  711352148, 0,    2380288, 0
              801023, 000, 3585897131,  711352148, 0,    2380288, 1
              801039, 000, 3585897131,  711352148, 0,    2380288, 0
              801043, 000, 3585897131,  711352148, 0,    2380288, 1
              801047, 000, 3585897131,  711352148, 0,    2380288, 0
              802000, 000, 2201641478, 1849150940, 0,    2380288, 0
              802007, 000, 2201641478, 1849150940, 0,    2380288, 1
              802010, 000, 2201641478, 1849150940, 0,   36847620, 1
              802019, 000, 2201641478, 1849150940, 0,   36847620, 0
              803000, 000, 3803022533, 3633837233, 0,   36847620, 0
              803007, 000, 3803022533, 3633837233, 0,   36847620, 1
              803010, 000, 3803022533, 3633837233, 0, 3229975681, 1
              803011, 000, 3803022533, 3633837233, 0, 3229975681, 0
              804000, 000,  466402615, 1678280136, 0, 3229975681, 0
              804007, 000,  466402615, 1678280136, 0, 3229975681, 1
              804010, 000,  466402615, 1678280136, 0,     558336, 1
              804011, 000,  466402615, 1678280136, 0,     558336, 0
              804015, 000,  466402615, 1678280136, 0,     558336, 1
              804023, 000,  466402615, 1678280136, 0,     558336, 0
              804031, 000,  466402615, 1678280136, 0,     558336, 1
              804043, 000,  466402615, 1678280136, 0,     558336, 0
              805000, 000,  197097751, 2571584562, 0,     558336, 0
              805010, 000,  197097751, 2571584562, 0,  151470098, 0
              806000, 000, 2671482430,  496663355, 0,  151470098, 0
              806007, 000, 2671482430,  496663355, 0,  151470098, 1
              806010, 000, 2671482430,  496663355, 0,  488247866, 1
              806011, 000, 2671482430,  496663355, 0,  488247866, 0
              807000, 000,  109984525, 2974567010, 0,  488247866, 0
              807010, 000,  109984525, 2974567010, 0,     788992, 0
              808000, 000,  575125828, 3484225183, 0,     788992, 0
              808010, 000,  575125828, 3484225183, 0,   33884164, 0
              808011, 000,  575125828, 3484225183, 0,   33884164, 1
              808019, 000,  575125828, 3484225183, 0,   33884164, 0
              809000, 000,  604140360, 1739899343, 0,   33884164, 0
              809010, 000,  604140360, 1739899343, 0,  603996488, 0
              809015, 000,  604140360, 1739899343, 0,  603996488, 1
              810000, 000, 4185699570, 3491453088, 0,  603996488, 1
              810007, 000, 4185699570, 3491453088, 0,  603996488, 0
              810010, 000, 4185699570, 3491453088, 0, 3491238048, 0
              811000, 000, 1627231169,  461383479, 0, 3491238048, 0
              811010, 000, 1627231169,  461383479, 0,    8389377, 0
              811011, 000, 1627231169,  461383479, 0,    8389377, 1
              811015, 000, 1627231169,  461383479, 0,    8389377, 0
              812000, 000, 2898055257, 3103275121, 0,    8389377, 0
              812010, 000, 2898055257, 3103275121, 0, 2830635089, 0
              812011, 000, 2898055257, 3103275121, 0, 2830635089, 1
              813000, 000, 4022714591, 3407591062, 0, 2830635089, 1
              813007, 000, 4022714591, 3407591062, 0, 2830635089, 0
              813010, 000, 4022714591, 3407591062, 0, 3405873302, 0
              814000, 000, 3247250563, 1131038598, 0, 3405873302, 0
              814010, 000, 3247250563, 1131038598, 0, 1091044482, 0
              815000, 000, 2788289612, 2308860435, 0, 1091044482, 0
              815007, 000, 2788289612, 2308860435, 0, 1091044482, 1
              815010, 000, 2788289612, 2308860435, 0, 2148558848, 1
              816000, 000, 2820760144, 3058163820, 0, 2148558848, 1
              816010, 000, 2820760144, 3058163820, 0, 2684444736, 1
              817000, 000, 2090189305,  499450171, 0, 2684444736, 1
              817010, 000, 2090189305,  499450171, 0,  478478649, 1
              818000, 000, 3609735342, 2222137864, 0,  478478649, 1
              818007, 000, 3609735342, 2222137864, 0,  478478649, 0
              818010, 000, 3609735342, 2222137864, 0, 2216697864, 0
              818011, 000, 3609735342, 2222137864, 0, 2216697864, 1
              819000, 000,  158182162, 3333289101, 0, 2216697864, 1
              819007, 000,  158182162, 3333289101, 0, 2216697864, 0
              819010, 000,  158182162, 3333289101, 0,    2990080, 0
              820000, 000, 3797340356, 1995827693, 0,    2990080, 0
              820010, 000, 3797340356, 1995827693, 0, 1649721540, 0
              821000, 000, 2781533259, 3797254852, 0, 1649721540, 0
              821010, 000, 2781533259, 3797254852, 0, 2688581696, 0
              822000, 000,  397758255, 2128465405, 0, 2688581696, 0
              822010, 000,  397758255, 2128465405, 0,  378883373, 0
              822019, 000,  397758255, 2128465405, 0,  378883373, 1
              823000, 000, 2793351756, 4057048803, 0,  378883373, 1
              823007, 000, 2793351756, 4057048803, 0,  378883373, 0
              823010, 000, 2793351756, 4057048803, 0, 2689671744, 0
              824000, 000, 4020926687,  181939989, 0, 2689671744, 0
              824010, 000, 4020926687,  181939989, 0,  176695317, 0
              824015, 000, 4020926687,  181939989, 0,  176695317, 1
              824019, 000, 4020926687,  181939989, 0,  176695317, 0
              825000, 000, 3590937260,  927866222, 0,  176695317, 0
              825010, 000, 3590937260,  927866222, 0,  369629228, 0
              825015, 000, 3590937260,  927866222, 0,  369629228, 1
              825019, 000, 3590937260,  927866222, 0,  369629228, 0
              826000, 000, 1539824055, 2089691129, 0,  369629228, 0
              826007, 000, 1539824055, 2089691129, 0,  369629228, 1
              826010, 000, 1539824055, 2089691129, 0, 1485177265, 1
              827000, 000,  457232182, 3922223315, 0, 1485177265, 1
              827010, 000,  457232182, 3922223315, 0,  155205650, 1
              827011, 000,  457232182, 3922223315, 0,  155205650, 0
              828000, 000, 3226844288,  432051507, 0,  155205650, 0
              828010, 000, 3226844288,  432051507, 0,    4232192, 0
              828015, 000, 3226844288,  432051507, 0,    4232192, 1
              828019, 000, 3226844288,  432051507, 0,    4232192, 0
              829000, 000, 4173443825, 3129715829, 0,    4232192, 0
              829010, 000, 4173443825, 3129715829, 0, 3095502961, 0
              829011, 000, 4173443825, 3129715829, 0, 3095502961, 1
              829015, 000, 4173443825, 3129715829, 0, 3095502961, 0
              830000, 000,  614412105, 2502168618, 0, 3095502961, 0
              830007, 000,  614412105, 2502168618, 0, 3095502961, 1
              830010, 000,  614412105, 2502168618, 0,   67371016, 1
              830011, 000,  614412105, 2502168618, 0,   67371016, 0
              831000, 000, 1360590242,  678231888, 0,   67371016, 0
              831010, 000, 1360590242,  678231888, 0,     587008, 0
              831015, 000, 1360590242,  678231888, 0,     587008, 1
              831019, 000, 1360590242,  678231888, 0,     587008, 0
              832000, 000, 3858627275,  184350997, 0,     587008, 0
              832010, 000, 3858627275,  184350997, 0,   16578561, 0
              832011, 000, 3858627275,  184350997, 0,   16578561, 1
              832019, 000, 3858627275,  184350997, 0,   16578561, 0
              833000, 000, 2612018743, 3704034489, 0,   16578561, 0
              833010, 000, 2612018743, 3704034489, 0, 2558530609, 0
              833011, 000, 2612018743, 3704034489, 0, 2558530609, 1
              834000, 000, 4188450547,  226191642, 0, 2558530609, 1
              834007, 000, 4188450547,  226191642, 0, 2558530609, 0
              834010, 000, 4188450547,  226191642, 0,  153233426, 0
              835000, 000, 1987706860,  238446364, 0,  153233426, 0
              835007, 000, 1987706860,  238446364, 0,  153233426, 1
              835010, 000, 1987706860,  238446364, 0,  103835404, 1
              835019, 000, 1987706860,  238446364, 0,  103835404, 0
              835023, 000, 1987706860,  238446364, 0,  103835404, 1
              836000, 000, 2301924370,  483867961, 0,  103835404, 1
              836010, 000, 2301924370,  483867961, 0,  135533584, 1
              836011, 000, 2301924370,  483867961, 0,  135533584, 0
              837000, 000, 1079861120, 2769629770, 0,  135533584, 0
              837010, 000, 1079861120, 2769629770, 0,    1380864, 0
              837015, 000, 1079861120, 2769629770, 0,    1380864, 1
              837023, 000, 1079861120, 2769629770, 0,    1380864, 0
              838000, 000, 1979038187, 2804682318, 0,    1380864, 0
              838010, 000, 1979038187, 2804682318, 0,  623118410, 0
              838011, 000, 1979038187, 2804682318, 0,  623118410, 1
              838015, 000, 1979038187, 2804682318, 0,  623118410, 0
              839000, 000,  677530448, 2646045755, 0,  623118410, 0
              839007, 000,  677530448, 2646045755, 0,  623118410, 1
              839010, 000,  677530448, 2646045755, 0,  136462352, 1
              839011, 000,  677530448, 2646045755, 0,  136462352, 0
              840000, 000,  251062557, 1813331928, 0,  136462352, 0
              840010, 000,  251062557, 1813331928, 0,  202647832, 0
              840015, 000,  251062557, 1813331928, 0,  202647832, 1
              840019, 000,  251062557, 1813331928, 0,  202647832, 0
              841000, 000, 3718082747, 3831949000, 0,  202647832, 0
              841007, 000, 3718082747, 3831949000, 0,  202647832, 1
              841010, 000, 3718082747, 3831949000, 0, 3288621192, 1
              841011, 000, 3718082747, 3831949000, 0, 3288621192, 0
              842000, 000,   97496843, 3758744768, 0, 3288621192, 0
              842010, 000,   97496843, 3758744768, 0,     631808, 0
              842015, 000,   97496843, 3758744768, 0,     631808, 1
              842019, 000,   97496843, 3758744768, 0,     631808, 0
              843000, 000, 3420207767, 2803828814, 0,     631808, 0
              843010, 000, 3420207767, 2803828814, 0, 2199652358, 0
              843011, 000, 3420207767, 2803828814, 0, 2199652358, 1
              844000, 000, 1848531420, 3950567638, 0, 2199652358, 1
              844007, 000, 1848531420, 3950567638, 0, 2199652358, 0
              844010, 000, 1848531420, 3950567638, 0, 1781022932, 0
              844011, 000, 1848531420, 3950567638, 0, 1781022932, 1
              844015, 000, 1848531420, 3950567638, 0, 1781022932, 0
              845000, 000, 2433799202, 3641250482, 0, 1781022932, 0
              845010, 000, 2433799202, 3641250482, 0, 2432700450, 0
              845011, 000, 2433799202, 3641250482, 0, 2432700450, 1
              846000, 000, 1411641256,  564448067, 0, 2432700450, 1
              846010, 000, 1411641256,  564448067, 0,    2149120, 1
              846011, 000, 1411641256,  564448067, 0,    2149120, 0
              846015, 000, 1411641256,  564448067, 0,    2149120, 1
              846019, 000, 1411641256,  564448067, 0,    2149120, 0
              847000, 000,  394145070, 1673004487, 0,    2149120, 0
              847010, 000,  394145070, 1673004487, 0,   54002950, 0
              848000, 000,  892355434, 1262485910, 0,   54002950, 0
              848010, 000,  892355434, 1262485910, 0,   16777474, 0
              848011, 000,  892355434, 1262485910, 0,   16777474, 1
              848015, 000,  892355434, 1262485910, 0,   16777474, 0
              848023, 000,  892355434, 1262485910, 0,   16777474, 1
              849000, 000, 2158226433, 1109694340, 0,   16777474, 1
              849007, 000, 2158226433, 1109694340, 0,   16777474, 0
              849010, 000, 2158226433, 1109694340, 0,    2130944, 0
              849011, 000, 2158226433, 1109694340, 0,    2130944, 1
              849015, 000, 2158226433, 1109694340, 0,    2130944, 0
              850000, 000, 1745738704, 3771244225, 0,    2130944, 0
              850007, 000, 1745738704, 3771244225, 0,    2130944, 1
              850010, 000, 1745738704, 3771244225, 0, 1611176640, 1
              850011, 000, 1745738704, 3771244225, 0, 1611176640, 0
              851000, 000, 3437920921, 2171160066, 0, 1611176640, 0
              851010, 000, 3437920921, 2171160066, 0, 2154299904, 0
              851011, 000, 3437920921, 2171160066, 0, 2154299904, 1
              852000, 000, 1061029758, 3500441249, 0, 2154299904, 1
              852007, 000, 1061029758, 3500441249, 0, 2154299904, 0
              852010, 000, 1061029758, 3500441249, 0,  270796320, 0
              852019, 000, 1061029758, 3500441249, 0,  270796320, 1
              852023, 000, 1061029758, 3500441249, 0,  270796320, 0
              853000, 000, 3960412376, 3812511942, 0,  270796320, 0
              853010, 000, 3960412376, 3812511942, 0, 3759018176, 0
              854000, 000, 1918161892, 2902278233, 0, 3759018176, 0
              854010, 000, 1918161892, 2902278233, 0,  542392384, 0
              855000, 000, 2723125828, 2654318652, 0,  542392384, 0
              855007, 000, 2723125828, 2654318652, 0,  542392384, 1
              855010, 000, 2723125828, 2654318652, 0, 2181402628, 1
              856000, 000,  436537652,  492584762, 0, 2181402628, 1
              856007, 000,  436537652,  492584762, 0, 2181402628, 0
              856010, 000,  436537652,  492584762, 0,  402917680, 0
              857000, 000, 1851176924, 2008490991, 0,  402917680, 0
              857010, 000, 1851176924, 2008490991, 0, 1712726988, 0
              857011, 000, 1851176924, 2008490991, 0, 1712726988, 1
              858000, 000, 1256994197,  805737312, 0, 1712726988, 1
              858010, 000, 1256994197,  805737312, 0,     266496, 1
              858027, 000, 1256994197,  805737312, 0,     266496, 0
              859000, 000, 1541920695,  867967335, 0,     266496, 0
              859010, 000, 1541920695,  867967335, 0,  329515303, 0
              859015, 000, 1541920695,  867967335, 0,  329515303, 1
              860000, 000,  454992694, 3877182158, 0,  329515303, 1
              860007, 000,  454992694, 3877182158, 0,  329515303, 0
              860010, 000,  454992694, 3877182158, 0,   51905030, 0
              860011, 000,  454992694, 3877182158, 0,   51905030, 1
              860015, 000,  454992694, 3877182158, 0,   51905030, 0
              860019, 000,  454992694, 3877182158, 0,   51905030, 1
              860023, 000,  454992694, 3877182158, 0,   51905030, 0
              860027, 000,  454992694, 3877182158, 0,   51905030, 1
              860031, 000,  454992694, 3877182158, 0,   51905030, 0
              861000, 000, 1867196894,  374074156, 0,   51905030, 0
              861010, 000, 1867196894,  374074156, 0,  105589004, 0
              861011, 000, 1867196894,  374074156, 0,  105589004, 1
              861015, 000, 1867196894,  374074156, 0,  105589004, 0
              861019, 000, 1867196894,  374074156, 0,  105589004, 1
              862000, 000, 2658361404,  493122874, 0,  105589004, 1
              862010, 000, 2658361404,  493122874, 0,  476078136, 1
              862011, 000, 2658361404,  493122874, 0,  476078136, 0
              863000, 000,  360289578, 4072110309, 0,  476078136, 0
              863010, 000,  360289578, 4072110309, 0,  271650848, 0
              863015, 000,  360289578, 4072110309, 0,  271650848, 1
              863019, 000,  360289578, 4072110309, 0,  271650848, 0
              864000, 000,  630208843, 2668165182, 0,  271650848, 0
              864010, 000,  630208843, 2668165182, 0,   83900426, 0
              864011, 000,  630208843, 2668165182, 0,   83900426, 1
              864015, 000,  630208843, 2668165182, 0,   83900426, 0
              865000, 000, 3305688202,   76909321, 0,   83900426, 0
              865010, 000, 3305688202,   76909321, 0,   67143688, 0
              865011, 000, 3305688202,   76909321, 0,   67143688, 1
              865015, 000, 3305688202,   76909321, 0,   67143688, 0
              866000, 000, 3417684119,  299025699, 0,   67143688, 0
              866010, 000, 3417684119,  299025699, 0,   26247171, 0
              867000, 000, 3151443575, 2390661148, 0,   26247171, 0
              867010, 000, 3151443575, 2390661148, 0, 2320896020, 0
              867011, 000, 3151443575, 2390661148, 0, 2320896020, 1
              868000, 000,  525019966,  156611346, 0, 2320896020, 1
              868007, 000,  525019966,  156611346, 0, 2320896020, 0
              868010, 000,  525019966,  156611346, 0,  155263762, 0
              869000, 000, 2239234570, 4203274485, 0,  155263762, 0
              869010, 000, 2239234570, 4203274485, 0, 2148007936, 0
              869011, 000, 2239234570, 4203274485, 0, 2148007936, 1
              869019, 000, 2239234570, 4203274485, 0, 2148007936, 0
              869027, 000, 2239234570, 4203274485, 0, 2148007936, 1
              869031, 000, 2239234570, 4203274485, 0, 2148007936, 0
              869035, 000, 2239234570, 4203274485, 0, 2148007936, 1
              869039, 000, 2239234570, 4203274485, 0, 2148007936, 0
              870000, 000, 1898617826, 1657365445, 0, 2148007936, 0
              870010, 000, 1898617826, 1657365445, 0, 1611137984, 0
              870011, 000, 1898617826, 1657365445, 0, 1611137984, 1
              871000, 000, 3059686508, 4169424625, 0, 1611137984, 1
              871007, 000, 3059686508, 4169424625, 0, 1611137984, 0
              871010, 000, 3059686508, 4169424625, 0, 2953059424, 0
              872000, 000,  380426029, 3299159689, 0, 2953059424, 0
              872010, 000,  380426029, 3299159689, 0,   77858313, 0
              872015, 000,  380426029, 3299159689, 0,   77858313, 1
              872019, 000,  380426029, 3299159689, 0,   77858313, 0
              873000, 000,  130886927, 3589721259, 0,   77858313, 0
              873010, 000,  130886927, 3589721259, 0,   96734219, 0
              874000, 000, 2859821140, 3724292283, 0,   96734219, 0
              874007, 000, 2859821140, 3724292283, 0,   96734219, 1
              874010, 000, 2859821140, 3724292283, 0, 2289311760, 1
              874019, 000, 2859821140, 3724292283, 0, 2289311760, 0
              875000, 000, 3229328000,  198683415, 0, 2289311760, 0
              875010, 000, 3229328000,  198683415, 0,    5480960, 0
              875011, 000, 3229328000,  198683415, 0,    5480960, 1
              875015, 000, 3229328000,  198683415, 0,    5480960, 0
              876000, 000,  402562863, 3248047747, 0,    5480960, 0
              876010, 000,  402562863, 3248047747, 0,   26740227, 0
              877000, 000,  369666860, 3188469884, 0,   26740227, 0
              877010, 000,  369666860, 3188469884, 0,  369631276, 0
              878000, 000, 4259676923, 2027622385, 0,  369631276, 0
              878010, 000, 4259676923, 2027622385, 0, 2025915121, 0
              879000, 000, 4079169254, 2829278801, 0, 2025915121, 0
              879010, 000, 4079169254, 2829278801, 0, 2686651968, 0
              880000, 000, 3002458213, 2857361492, 0, 2686651968, 0
              880007, 000, 3002458213, 2857361492, 0, 2686651968, 1
              880010, 000, 3002458213, 2857361492, 0, 2722488388, 1
              881000, 000, 1316412316, 3067210861, 0, 2722488388, 1
              881010, 000, 1316412316, 3067210861, 0,  105957388, 1
              881015, 000, 1316412316, 3067210861, 0,  105957388, 0
              881019, 000, 1316412316, 3067210861, 0,  105957388, 1
              881023, 000, 1316412316, 3067210861, 0,  105957388, 0
              882000, 000, 4193666803, 4027701984, 0,  105957388, 0
              882010, 000, 4193666803, 4027701984, 0, 4027597536, 0
              883000, 000, 4267186940, 1068390783, 0, 4027597536, 0
              883010, 000, 4267186940, 1068390783, 0, 1040717948, 0
              884000, 000,  808714080,  971167603, 0, 1040717948, 0
              884010, 000,  808714080,  971167603, 0,  807589728, 0
              885000, 000, 3039829098, 2762792521, 0,  807589728, 0
              885010, 000, 3039829098, 2762792521, 0, 2753567816, 0
              885011, 000, 3039829098, 2762792521, 0, 2753567816, 1
              886000, 000, 2194609157, 1460172206, 0, 2753567816, 1
              886010, 000, 2194609157, 1460172206, 0,   34083844, 1
              886011, 000, 2194609157, 1460172206, 0,   34083844, 0
              887000, 000, 2460535845, 3453713051, 0,   34083844, 0
              887010, 000, 2460535845, 3453713051, 0, 2156414977, 0
              887011, 000, 2460535845, 3453713051, 0, 2156414977, 1
              888000, 000, 1992710125, 2213023239, 0, 2156414977, 1
              888010, 000, 1992710125, 2213023239, 0,   46138885, 1
              888011, 000, 1992710125, 2213023239, 0,   46138885, 0
